id,idade,salario,sexo,renda_extra,tempo_emprego,setor,nacionalidade,status_emprego
286,37.0,73880.3453822718,Feminino,,26.415530095833017,Saúde,Estrangeiro,Empregado
287,52.0,87644.12489775122,Feminino,,,Tecnologia,Estrangeiro,Desempregado
288,42.0,74647.34717865137,Feminino,,26.913267596817203,Educação,Estrangeiro,Desempregado
289,52.0,92466.57734499285,Masculino,,19.88916780079983,Saúde,Estrangeiro,Empregado
290,42.0,103493.75659657948,Masculino,1490.378464400453,38.01228054944725,Tecnologia,Brasileiro,Desempregado
291,46.0,109287.97580113105,Feminino,1490.378464400453,11.997539591922543,Saúde,Brasileiro,Desempregado
292,35.0,91560.14906992827,Masculino,,0.7667155009991111,Varejo,Estrangeiro,Desempregado
293,63.0,115177.75841609147,Masculino,,17.279574858537636,Tecnologia,Brasileiro,Desempregado
294,35.0,42659.75615943823,Feminino,,,Tecnologia,Brasileiro,Empregado
295,19.0,51497.811362779816,Masculino,1490.378464400453,38.15747010105635,Saúde,Brasileiro,Empregado
296,52.0,127341.87550928377,Feminino,,8.396721829922061,Educação,Estrangeiro,Empregado
297,33.0,65315.9972308019,Feminino,,31.55708095795518,Varejo,Brasileiro,Desempregado
298,58.0,,Feminino,1490.378464400453,30.982883326974594,Educação,Brasileiro,Empregado
299,53.0,44223.893708503885,Feminino,1490.378464400453,8.709155987317342,Tecnologia,Brasileiro,Desempregado
300,50.0,,Feminino,1490.378464400453,24.849061219206693,Educação,Brasileiro,Desempregado
301,21.0,144665.3609868234,Masculino,1490.378464400453,1.9231587394580085,Tecnologia,Brasileiro,Desempregado
302,50.0,96630.17861635616,Feminino,,19.3429834281547,Educação,Brasileiro,Empregado
303,31.0,141591.34255953185,Masculino,1490.378464400453,0.5858850908994695,Saúde,Brasileiro,Empregado
304,38.0,96895.41881207812,Feminino,1490.378464400453,36.84575520723367,Educação,Brasileiro,Empregado
305,37.0,84919.30501723147,Feminino,,39.04344096798287,Tecnologia,Brasileiro,Empregado
306,25.0,64215.96139926201,Feminino,,8.891310665543411,Varejo,Brasileiro,Desempregado
307,24.0,100796.36805417195,Masculino,,8.324241383854911,Varejo,Estrangeiro,Empregado
308,20.0,42399.75307719123,Feminino,1490.378464400453,30.148807062485186,Varejo,Brasileiro,Empregado
309,34.0,137282.70341158824,Feminino,,10.135175953173379,Tecnologia,Estrangeiro,Empregado
310,50.0,128666.55064266047,Feminino,1490.378464400453,35.8030623664738,Educação,Brasileiro,Empregado
311,29.0,64691.43098459213,Feminino,1490.378464400453,22.95716544491929,Varejo,Estrangeiro,Desempregado
312,39.0,144099.69095016178,Masculino,1490.378464400453,14.031104920412485,Varejo,Estrangeiro,Empregado
313,39.0,128150.09592694601,Feminino,,33.3077498539768,Varejo,Brasileiro,Empregado
314,63.0,108288.36072937996,Masculino,1490.378464400453,19.736268016535806,Saúde,Estrangeiro,Empregado
315,47.0,,Feminino,,36.46531654833902,Tecnologia,Estrangeiro,Desempregado
316,55.0,84779.25288100904,Masculino,,37.12056946917524,Tecnologia,Estrangeiro,Empregado
317,55.0,88263.44435584385,Masculino,,6.616806085136373,Tecnologia,Brasileiro,Empregado
318,62.0,54068.91979567251,Feminino,1490.378464400453,0.0929362452772109,Tecnologia,Estrangeiro,Empregado
319,25.0,34995.674294912744,Feminino,1490.378464400453,39.35723760569609,Tecnologia,Estrangeiro,Desempregado
320,44.0,122090.45380896158,Masculino,1490.378464400453,36.24550144509917,Saúde,Brasileiro,Desempregado
321,44.0,40254.38151554938,Feminino,,2.2178094281536564,Educação,Estrangeiro,Empregado
322,51.0,99286.34382022184,Feminino,1490.378464400453,33.321370557642794,Saúde,Estrangeiro,Empregado
323,38.0,,Feminino,1490.378464400453,18.312197302368265,Varejo,Estrangeiro,Desempregado
324,47.0,134513.14907475532,Masculino,1490.378464400453,10.358464200999009,Saúde,Brasileiro,Desempregado
325,50.0,59719.07796865764,Feminino,1490.378464400453,35.149860947077194,Tecnologia,Estrangeiro,Desempregado
326,45.0,131431.07969390816,Feminino,1490.378464400453,7.86668929561229,Saúde,Brasileiro,Desempregado
327,64.0,25041.563265061177,Feminino,,37.89199997680268,Tecnologia,Estrangeiro,Desempregado
328,50.0,27210.97620165715,Masculino,,8.224859507973644,Saúde,Estrangeiro,Empregado
329,22.0,100319.14548035811,Feminino,,24.547327509149742,Tecnologia,Estrangeiro,Empregado
330,36.0,70599.77739306618,Masculino,,8.923453381158994,Varejo,Estrangeiro,Empregado
331,21.0,73307.6051448934,Feminino,1490.378464400453,,Tecnologia,Brasileiro,Empregado
332,52.0,95555.1363348603,Masculino,,27.35900519660565,Saúde,Estrangeiro,Desempregado
333,34.0,48972.80694898257,Feminino,1490.378464400453,7.609117232805502,Varejo,Brasileiro,Desempregado
334,61.0,51469.4188331848,Feminino,,20.835431308027168,Saúde,Estrangeiro,Desempregado
335,45.0,85575.19837735809,Masculino,,18.76238977560476,Varejo,Brasileiro,Desempregado
336,47.0,119281.69304298288,Masculino,,2.8414968561336496,Educação,Estrangeiro,Desempregado
337,46.0,102437.21892594846,Masculino,1490.378464400453,32.73231270701211,Educação,Estrangeiro,Empregado
338,63.0,62169.38102960486,Feminino,1490.378464400453,13.42729602571367,Educação,Brasileiro,Empregado
339,23.0,78792.14718861514,Feminino,,22.983287902075183,Saúde,Brasileiro,Empregado
340,52.0,46333.0948187498,Feminino,1490.378464400453,20.591369397325376,Saúde,Brasileiro,Empregado
341,58.0,,Feminino,,,Varejo,Brasileiro,Empregado
342,54.0,122837.00509301866,Masculino,,,Varejo,Estrangeiro,Desempregado
343,41.0,58173.426148524326,Feminino,,16.93928036997331,Varejo,Brasileiro,Desempregado
344,46.0,,Feminino,1490.378464400453,18.094670368262808,Varejo,Brasileiro,Desempregado
345,63.0,111452.25694616491,Feminino,,29.34571361457794,Tecnologia,Brasileiro,Desempregado
346,48.0,102256.45928589825,Feminino,,33.60075327682794,Educação,Estrangeiro,Desempregado
347,52.0,104148.70325168301,Feminino,,21.799291124000717,Tecnologia,Estrangeiro,Empregado
348,50.0,53611.8256058267,Feminino,1490.378464400453,3.4713181625996192,Tecnologia,Estrangeiro,Empregado
349,38.0,,Feminino,,9.47397882386185,Tecnologia,Estrangeiro,Empregado
350,49.0,52600.32872320489,Masculino,1490.378464400453,6.5973610741092426,Tecnologia,Brasileiro,Desempregado
351,,46719.07445778682,Feminino,,4.98460252756499,Educação,Estrangeiro,Desempregado
352,,106965.45907020704,Feminino,1490.378464400453,14.635971944712303,Tecnologia,Brasileiro,Desempregado
353,20.0,131001.98565617518,Feminino,,9.175740086175281,Varejo,Estrangeiro,Desempregado
354,35.0,115539.68370958265,Feminino,,8.732124472460491,Saúde,Brasileiro,Empregado
355,42.0,124011.7042200679,Masculino,1490.378464400453,2.1877269830507062,Varejo,Brasileiro,Desempregado
356,59.0,75599.80363564997,Masculino,1490.378464400453,0.7068017918173553,Saúde,Brasileiro,Empregado
357,48.0,106759.47442149976,Masculino,,,Varejo,Brasileiro,Desempregado
358,20.0,69279.53005559681,Masculino,1490.378464400453,6.887899176945322,Varejo,Brasileiro,Empregado
359,57.0,,Masculino,,17.239349153928124,Saúde,Estrangeiro,Desempregado
360,63.0,85204.35581685779,Masculino,,20.420810451953784,Educação,Brasileiro,Desempregado
361,41.0,47110.893142981804,Feminino,,5.623676726934623,Tecnologia,Brasileiro,Empregado
362,49.0,73384.84504195384,Masculino,1490.378464400453,16.991333660967452,Varejo,Brasileiro,Empregado
363,64.0,145477.78443529387,Masculino,,13.66995369303709,Educação,Brasileiro,Desempregado
364,39.0,56072.53221436776,Feminino,1490.378464400453,7.336945739918241,Tecnologia,Estrangeiro,Empregado
365,40.0,41725.46703493609,Masculino,,0.27362992593454205,Educação,Estrangeiro,Desempregado
366,19.0,77322.57770299191,Feminino,1490.378464400453,18.68071466086967,Educação,Brasileiro,Desempregado
367,44.0,123792.21698251851,Feminino,1490.378464400453,27.426069970607973,Tecnologia,Brasileiro,Empregado
368,59.0,97768.52872249653,Masculino,,9.05109336575228,Varejo,Brasileiro,Desempregado
369,19.0,110121.85340478057,Feminino,1490.378464400453,5.272273195867174,Educação,Brasileiro,Desempregado
370,,48711.856021834654,Masculino,,35.48170977787847,Varejo,Estrangeiro,Empregado
371,34.0,102368.5241259652,Masculino,,11.000990899511912,Varejo,Estrangeiro,Desempregado
372,57.0,65437.54936393422,Feminino,,,Varejo,Brasileiro,Desempregado
373,50.0,129287.92074434595,Feminino,,34.283877584396635,Tecnologia,Brasileiro,Desempregado
374,26.0,103662.35075134202,Masculino,,32.68428396667045,Saúde,Brasileiro,Desempregado
375,60.0,49857.03472191199,Feminino,1490.378464400453,17.933858820985343,Varejo,Brasileiro,Empregado
376,56.0,33077.08498051077,Feminino,,19.569554457110982,Saúde,Brasileiro,Empregado
377,46.0,30329.151160879093,Masculino,1490.378464400453,8.70994819336088,Saúde,Estrangeiro,Empregado
378,59.0,71426.07095626759,Masculino,1490.378464400453,3.1320668191823,Educação,Estrangeiro,Desempregado
379,43.0,58231.392081789185,Feminino,,22.93727301422644,Varejo,Brasileiro,Empregado
380,52.0,105761.26543281351,Masculino,1490.378464400453,3.933796863608525,Varejo,Estrangeiro,Empregado
381,42.0,87416.72937232727,Masculino,,17.97098187826599,Varejo,Estrangeiro,Empregado
382,41.0,58252.40975067259,Masculino,1490.378464400453,37.61988794052043,Saúde,Estrangeiro,Desempregado
383,30.0,43654.72224377202,Masculino,1490.378464400453,38.11337556682338,Tecnologia,Brasileiro,Empregado
384,24.0,40899.9703359312,Masculino,1490.378464400453,9.573291461894344,Saúde,Estrangeiro,Empregado
385,53.0,133082.54901755223,Masculino,,24.964536801826178,Varejo,Estrangeiro,Desempregado
386,62.0,,Masculino,1490.378464400453,18.963050564314305,Varejo,Brasileiro,Desempregado
387,37.0,106463.83098887104,Feminino,,35.02740510344424,Varejo,Estrangeiro,Desempregado
388,18.0,126335.74099828328,Masculino,1490.378464400453,10.85723457104213,Saúde,Brasileiro,Desempregado
389,25.0,101760.16389809201,Feminino,1490.378464400453,0.14809627329667396,Varejo,Estrangeiro,Desempregado
390,63.0,132445.6539558682,Feminino,1490.378464400453,,Educação,Brasileiro,Desempregado
391,33.0,74049.21519105931,Feminino,1490.378464400453,13.980912046775922,Varejo,Brasileiro,Empregado
392,31.0,144527.77383111854,Masculino,,12.628845190819543,Tecnologia,Estrangeiro,Empregado
393,29.0,41643.12552226212,Masculino,,31.654516764915435,Educação,Estrangeiro,Desempregado
394,40.0,37768.69120719226,Feminino,1490.378464400453,27.22242664555351,Varejo,Brasileiro,Desempregado
395,32.0,107336.51827593044,Masculino,1490.378464400453,11.98225278459589,Educação,Brasileiro,Empregado
396,45.0,142853.8926766577,Feminino,,18.309752686648537,Varejo,Estrangeiro,Desempregado
397,51.0,126110.432704541,Masculino,,3.822364158333409,Tecnologia,Estrangeiro,Desempregado
398,19.0,,Masculino,,35.92585779280403,Varejo,Estrangeiro,Empregado
399,49.0,59920.964241839545,Feminino,,37.41699297794136,Educação,Estrangeiro,Desempregado
400,40.0,141289.86060472796,Feminino,1490.378464400453,39.19214141523752,Tecnologia,Brasileiro,Desempregado
401,39.0,56632.304100098074,Feminino,1490.378464400453,34.74211323143351,Saúde,Brasileiro,Empregado
402,42.0,122646.3029733649,Masculino,,6.958435507849021,Tecnologia,Brasileiro,Empregado
403,39.0,128141.52449108797,Feminino,,1.8478593280651534,Tecnologia,Estrangeiro,Empregado
404,39.0,86931.51293262272,Masculino,,23.18386909650696,Tecnologia,Estrangeiro,Empregado
405,59.0,73293.61373103943,Masculino,,36.50420107532442,Educação,Brasileiro,Empregado
406,,81265.55405246996,Masculino,,7.094054466389714,Tecnologia,Brasileiro,Desempregado
407,,53370.58679567052,Feminino,,0.2817165849656744,Varejo,Brasileiro,Desempregado
408,60.0,136173.86451610553,Feminino,1490.378464400453,,Tecnologia,Brasileiro,Desempregado
409,54.0,81327.45709121974,Feminino,1490.378464400453,3.07182737146936,Tecnologia,Brasileiro,Desempregado
410,50.0,135307.43005701248,Masculino,1490.378464400453,16.548241276401217,Varejo,Brasileiro,Desempregado
411,25.0,38211.684988284265,Masculino,,27.1554934875514,Varejo,Estrangeiro,Empregado
412,61.0,148534.40887501644,Feminino,,9.471903418247205,Saúde,Brasileiro,Desempregado
413,61.0,80409.13593045229,Masculino,,3.358502537869068,Tecnologia,Brasileiro,Desempregado
414,22.0,30978.85254926318,Masculino,1490.378464400453,30.800849138233147,Educação,Brasileiro,Desempregado
415,56.0,29752.731029681865,Feminino,,25.207003395481657,Tecnologia,Brasileiro,Desempregado
416,21.0,118275.90718522982,Feminino,,39.53961937947219,Tecnologia,Brasileiro,Desempregado
417,23.0,107379.4417754601,Feminino,1490.378464400453,13.772321332798372,Varejo,Brasileiro,Empregado
418,62.0,125266.31976594844,Masculino,,2.470495451607988,Saúde,Brasileiro,Desempregado
419,49.0,38170.941744100746,Masculino,1490.378464400453,29.37400141341183,Tecnologia,Estrangeiro,Desempregado
420,,29446.358379443544,Masculino,1490.378464400453,20.869336754129826,Educação,Brasileiro,Desempregado
421,64.0,88572.41118094731,Masculino,,8.528157255565404,Tecnologia,Estrangeiro,Desempregado
422,52.0,73449.4039353462,Masculino,1490.378464400453,,Educação,Estrangeiro,Desempregado
423,57.0,82743.36708386947,Feminino,,8.15021943399775,Varejo,Estrangeiro,Desempregado
424,33.0,148948.55110878425,Masculino,1490.378464400453,10.426466193317463,Saúde,Brasileiro,Empregado
425,30.0,146343.74470883378,Masculino,,3.7011421746687656,Tecnologia,Brasileiro,Desempregado
426,59.0,142789.42370914912,Masculino,1490.378464400453,15.977291161234177,Saúde,Brasileiro,Empregado
427,47.0,122980.33459595923,Feminino,,16.75716895749676,Tecnologia,Brasileiro,Empregado
428,36.0,69355.1700321113,Feminino,1490.378464400453,20.582471613931936,Educação,Brasileiro,Desempregado
429,34.0,76516.36628284646,Feminino,1490.378464400453,28.358570684951097,Saúde,Brasileiro,Desempregado
430,36.0,93702.00546486556,Masculino,1490.378464400453,36.24403714721703,Tecnologia,Brasileiro,Desempregado
431,45.0,128816.80705060498,Feminino,,5.509363955512345,Varejo,Brasileiro,Empregado
432,43.0,33589.104064783474,Feminino,,2.1739239339462824,Educação,Brasileiro,Desempregado
433,54.0,,Feminino,1490.378464400453,,Saúde,Brasileiro,Desempregado
434,43.0,35327.207932408586,Masculino,,5.74485512275265,Tecnologia,Estrangeiro,Desempregado
435,40.0,89332.19832168895,Feminino,1490.378464400453,26.317979431265037,Saúde,Brasileiro,Empregado
436,26.0,137362.6030007794,Masculino,,29.099083119859866,Tecnologia,Brasileiro,Empregado
437,29.0,122810.61557049224,Masculino,1490.378464400453,,Educação,Brasileiro,Desempregado
438,18.0,53480.30219288875,Feminino,,9.748328476173707,Varejo,Estrangeiro,Empregado
439,18.0,,Masculino,1490.378464400453,12.235792530460795,Educação,Brasileiro,Desempregado
440,64.0,108418.79975580354,Feminino,1490.378464400453,19.325385822619978,Saúde,Brasileiro,Empregado
441,51.0,26303.462424675385,Masculino,1490.378464400453,2.52732387440906,Saúde,Estrangeiro,Desempregado
442,49.0,56926.685585652434,Feminino,1490.378464400453,24.445660928449847,Tecnologia,Brasileiro,Empregado
443,42.0,57589.16248998957,Feminino,,39.34940134703031,Educação,Estrangeiro,Desempregado
444,57.0,33656.78828573249,Feminino,1490.378464400453,14.432252455120103,Tecnologia,Estrangeiro,Desempregado
445,62.0,144978.31475949113,Masculino,,30.11389900365536,Educação,Estrangeiro,Empregado
446,18.0,84781.91182199048,Feminino,,20.001356622784318,Saúde,Estrangeiro,Empregado
447,33.0,136976.82467148523,Masculino,1490.378464400453,5.112473774415309,Tecnologia,Brasileiro,Empregado
448,56.0,65276.93793057854,Feminino,,23.289497952103453,Tecnologia,Estrangeiro,Empregado
449,22.0,40654.19630410339,Masculino,,11.994970737762598,Educação,Estrangeiro,Empregado
450,39.0,84292.01373827673,Masculino,,1.3761283381383294,Varejo,Brasileiro,Desempregado
451,46.0,39244.579339289645,Feminino,1490.378464400453,,Educação,Brasileiro,Desempregado
452,20.0,85751.93787219249,Feminino,,34.357293972989105,Varejo,Brasileiro,Empregado
453,29.0,140037.14765242598,Feminino,,13.790790675994966,Educação,Estrangeiro,Desempregado
454,43.0,,Feminino,1490.378464400453,15.61182188851082,Saúde,Brasileiro,Desempregado
455,33.0,102062.46586188543,Feminino,1490.378464400453,35.640867318688464,Tecnologia,Estrangeiro,Empregado
456,54.0,44579.80462172604,Masculino,,32.544352534694234,Educação,Estrangeiro,Desempregado
457,39.0,30466.953234996185,Feminino,1490.378464400453,28.598112942071086,Saúde,Brasileiro,Desempregado
458,46.0,38850.99527247588,Feminino,,9.951882550125916,Educação,Brasileiro,Empregado
459,31.0,99816.44696054571,Masculino,,36.40866619866578,Tecnologia,Brasileiro,Empregado
460,45.0,36876.462374038085,Feminino,,6.17663030156852,Educação,Brasileiro,Desempregado
461,22.0,,Feminino,1490.378464400453,25.070820776688873,Varejo,Brasileiro,Empregado
462,64.0,93761.4925572695,Masculino,,1.152047221860748,Tecnologia,Brasileiro,Desempregado
463,47.0,73581.59982873088,Feminino,1490.378464400453,25.748792252997834,Varejo,Estrangeiro,Empregado
464,63.0,45460.475183162685,Feminino,1490.378464400453,11.085774074934394,Saúde,Estrangeiro,Empregado
465,22.0,59223.91343926331,Feminino,,17.9870790873488,Saúde,Brasileiro,Empregado
466,29.0,141039.69160607213,Masculino,1490.378464400453,13.810582082282124,Educação,Estrangeiro,Empregado
467,33.0,109497.78444829442,Feminino,1490.378464400453,6.910270249848396,Varejo,Estrangeiro,Desempregado
468,43.0,87005.97983498582,Masculino,1490.378464400453,24.879231603754963,Varejo,Estrangeiro,Empregado
469,43.0,26589.36124836169,Feminino,1490.378464400453,35.2790222056243,Tecnologia,Estrangeiro,Empregado
470,38.0,149051.92506118378,Masculino,1490.378464400453,38.363369691296135,Varejo,Estrangeiro,Desempregado
471,56.0,,Feminino,,7.693854526156603,Varejo,Estrangeiro,Desempregado
472,,64615.30966811812,Masculino,1490.378464400453,28.694910962518936,Tecnologia,Brasileiro,Desempregado
473,50.0,134908.58249972976,Masculino,,26.57357466422729,Tecnologia,Brasileiro,Desempregado
474,47.0,57303.95253647726,Masculino,,13.735111582982903,Varejo,Brasileiro,Empregado
475,54.0,93002.07239784395,Masculino,,0.7639679741490335,Educação,Estrangeiro,Desempregado
476,40.0,104508.84546622813,Masculino,,27.591649892514646,Tecnologia,Brasileiro,Empregado
477,27.0,52632.92143171605,Masculino,,37.819794422380006,Tecnologia,Brasileiro,Desempregado
478,22.0,147299.6598500745,Feminino,,25.284804876626055,Varejo,Brasileiro,Empregado
479,53.0,118523.9882473747,Feminino,1490.378464400453,17.411708967505362,Varejo,Estrangeiro,Desempregado
